"country","surveyid","xprg","group","grouplabel","xdes","xfrt","xsid","xwme","xmet","xoth","xany","xswh","denom","order","zzmodern","zztraditional","year","type","maxyear","nummethods","nummodern","numtraditional","Discontinuation","DiscontinuationNotInNeed","DiscontinuationFailure","DiscontinuationInNeed","MaleSterilization","FemaleSterilization","IUD","Implants","Injectables","Pill","Condom","FemaleCondom","LAM","EC","OtherModern","Rhythm","Withdrawal","OtherTraditional","continue","ifMaleSterilization","ifFemaleSterilization","ifIUD","ifImplants","ifInjectables","ifPill","ifCondom","ifFemaleCondom","ifLAM","ifEC","ifOtherModern","ifRhythm","ifWithdrawal","ifOtherTraditional","test","confirm"
"Turkey","TR2003DHS",5.5,"Contraceptive method","Pill",7.2,2.4,25.9,1.1,4.4,7.7,54.2,29.8,928,6,1,0,2003,"DHS",2003,10,7,3,226.4,89.1,51,86.3,0,30.7,30.7,0,30.7,425,30.7,30.7,0,0,30.7,30.7,30.7,30.7,425,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,928,0
"Turkey","TR2003DHS",1.5,"Contraceptive method","IUD",0.6,0.6,6.3,0,0.1,1.6,10.6,6.2,1371,3,1,0,2003,"DHS",2003,10,7,3,60.3,16.5,20.6,23.3,0,9.4,1225.7,0,9.4,9.4,9.4,9.4,0,0,9.4,9.4,9.4,9.4,1225.7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1371,0
"Turkey","TR2003DHS",3.2,"Contraceptive method","Injectables",5,2,55.1,1.2,7,5.1,78.6,52.9,170,5,1,0,2003,"DHS",2003,10,7,3,43.7,11.9,5.4,26.3,0,10,10,0,36.4,10,10,10,0,0,10,10,10,10,36.4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,170,0
"Turkey","TR2003DHS",5.7,"Contraceptive method","Condom",9.9,0.8,0.2,7.1,6.2,14.9,44.9,26.2,1333,7,1,0,2003,"DHS",2003,10,7,3,249.3,142.6,76,30.7,0,38.8,38.8,0,38.8,38.8,734.5,38.8,0,0,38.8,38.8,38.8,38.8,734.5,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1333,0
"Turkey","TR2003DHS",18.6,"Contraceptive method","Lactational amenorrhea",1.9,2.1,0,19.2,0,33.7,75.5,43.6,401,9,1,0,2003,"DHS",2003,10,7,3,127.9,16,74.6,37.3,0,19.4,19.4,0,19.4,19.4,19.4,98.2,0,0,19.4,19.4,19.4,19.4,98.2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,401,0
"Turkey","TR2003DHS",9.3,"Contraceptive method","Other modern methods",0,5.2,5.4,5.2,9.9,13.4,48.5,28.1,79,11,1,0,2003,"DHS",2003,10,7,3,16.1,4.1,7.3,4.7,0,2.5,2.5,0,2.5,2.5,2.5,2.5,0,0,40.7,2.5,2.5,2.5,40.7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,79,0
"Turkey","TR2003DHS",19.7,"Contraceptive method","Periodic abstinence",14.2,0,1.6,13.2,0,5.5,54.3,15.3,144,12,0,1,2003,"DHS",2003,10,7,3,56.2,20.4,28.4,7.3,0,2.4,2.4,0,2.4,2.4,2.4,2.4,0,0,2.4,65.8,2.4,2.4,65.8,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,144,0
"Turkey","TR2003DHS",13.1,"Contraceptive method","Withdrawal",9.1,2,0.5,11.5,0.1,4.7,41.1,15.1,3060,13,0,1,2003,"DHS",2003,10,7,3,795.6,339.7,400.9,55.1,0,51.3,51.3,0,51.3,51.3,51.3,51.3,0,0,51.3,51.3,1802.3,51.3,1802.3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3060,0
"Turkey","TR2003DHS",16.5,"Contraceptive method","Other traditional methods",3.7,0,0,15.4,0,6.3,41.8,18.5,38,14,0,1,2003,"DHS",2003,10,7,3,8.9,1.4,6.3,1.2,0,0.8,0.8,0,0.8,0.8,0.8,0.8,0,0,0.8,0.8,0.8,22.1,22.1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38,0
"Tanzania","TZ2015DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,169,2,1,0,2015,"DHS",2015,9,6,3,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,169,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,169,0
"Tanzania","TZ2015DHS",3,"Contraceptive method","Pill",6.7,3.1,15.2,2.6,1.6,1.7,34,7.8,1096,6,1,0,2015,"DHS",2015,9,6,3,287.2,107.4,32.9,146.9,0,10.7,0,10.7,10.7,723.4,10.7,0,0,0,10.7,10.7,10.7,10.7,723.4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1096,0
"Tanzania","TZ2015DHS",0.6,"Contraceptive method","Injectables",6.6,2.2,16.1,1.9,2.2,2.3,32,5.5,2529,5,1,0,2015,"DHS",2015,9,6,3,670.2,222.6,15.2,432.5,0,17.4,0,17.4,1719.7,17.4,17.4,0,0,0,17.4,17.4,17.4,17.4,1719.7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2529,0
"Tanzania","TZ2015DHS",0.6,"Contraceptive method","Implants",2,0.3,6.4,0.1,0,0.2,9.6,1.7,999,4,1,0,2015,"DHS",2015,9,6,3,78.9,23,6,49.9,0,2.1,0,903.1,2.1,2.1,2.1,0,0,0,2.1,2.1,2.1,2.1,903.1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,999,0
"Tanzania","TZ2015DHS",1.5,"Contraceptive method","Condom",5.5,6.2,1.5,7.4,1.4,4.5,27.9,11.4,660,7,1,0,2015,"DHS",2015,9,6,3,108.9,77.2,9.9,21.8,0,9.4,0,9.4,9.4,9.4,475.9,0,0,0,9.4,9.4,9.4,9.4,475.9,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,660,0
"Tanzania","TZ2015DHS",25.8,"Contraceptive method","Other modern methods",0,0,0,0,0,0,25.8,0,273,11,1,0,2015,"DHS",2015,9,6,3,70.4,0,70.4,0,0,0,0,0,0,0,0,0,0,0,202.6,0,0,0,202.6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,273,0
"Tanzania","TZ2015DHS",8,"Contraceptive method","Periodic abstinence",5.4,0.6,0.2,3.1,0.7,1.3,19.5,4.4,661,12,0,1,2015,"DHS",2015,9,6,3,99.8,39.7,52.9,7.3,0,3.6,0,3.6,3.6,3.6,3.6,0,0,0,3.6,532.1,3.6,3.6,532.1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,661,0
"Tanzania","TZ2015DHS",10.1,"Contraceptive method","Withdrawal",2.1,1.5,0.2,17.6,0.6,0.1,32.1,17.8,348,13,0,1,2015,"DHS",2015,9,6,3,49.8,12.5,35.1,2.1,0,7.7,0,7.7,7.7,7.7,7.7,0,0,0,7.7,7.7,236.3,7.7,236.3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,348,0
"Tanzania","TZ2015DHS",11.4,"Contraceptive method","Other traditional methods",0,1.3,2.1,0.8,0,3,18.7,1.9,89,14,0,1,2015,"DHS",2015,9,6,3,15,1.2,10.1,3.6,0,0.2,0,0.2,0.2,0.2,0.2,0,0,0,0.2,0.2,0.2,72.4,72.4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,89,0
"Ukraine","UA2007DHS",2.4,"Contraceptive method","Pill",0.9,2.7,14.3,0.2,2.6,2.2,25.3,15,372,6,1,0,2007,"DHS",2007,7,4,3,38.3,13.4,8.9,16,0,0,9.3,0,0,277.9,9.3,0,0,0,9.3,9.3,9.3,9.3,277.9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,372,0
"Ukraine","UA2007DHS",0.5,"Contraceptive method","IUD",0,0.1,0.3,0,0.4,0.1,1.4,0.8,579,3,1,0,2007,"DHS",2007,7,4,3,3.5,0.6,2.9,0,0,0,570.9,0,0,0.8,0.8,0,0,0,0.8,0.8,0.8,0.8,570.9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,579,0
"Ukraine","UA2007DHS",3,"Contraceptive method","Condom",3.5,5.7,0.2,2.4,2.5,5.5,22.8,8.3,1717,7,1,0,2007,"DHS",2007,7,4,3,249,158,51.5,39.5,0,0,23.8,0,0,23.8,1325.5,0,0,0,23.8,23.8,23.8,23.8,1325.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1717,0
"Ukraine","UA2007DHS",3.1,"Contraceptive method","Other modern methods",0,0,0,1.1,13.4,6.4,23.9,14.4,96,11,1,0,2007,"DHS",2007,7,4,3,9.1,0,3,6.1,0,0,2.3,0,0,2.3,2.3,0,0,0,73.1,2.3,2.3,2.3,73.1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,96,0
"Ukraine","UA2007DHS",8.4,"Contraceptive method","Periodic abstinence",4.3,3.6,0.4,9.3,1.2,2.5,29.8,14.2,386,12,0,1,2007,"DHS",2007,7,4,3,60.2,30.5,32.4,-2.7,0,0,9.1,0,0,9.1,9.1,0,0,0,9.1,271,9.1,9.1,271,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,386,0
"Ukraine","UA2007DHS",8.1,"Contraceptive method","Withdrawal",2.8,3,1.4,8.8,1.2,10.3,35.7,18.3,743,13,0,1,2007,"DHS",2007,7,4,3,129.3,43.1,60.2,26,0,0,22.7,0,0,22.7,22.7,0,0,0,22.7,22.7,477.7,22.7,477.7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,743,0
"Ukraine","UA2007DHS",2.3,"Contraceptive method","Other traditional methods",2,0,2.2,4.8,1.2,15.7,28.2,22.9,70,14,0,1,2007,"DHS",2007,7,4,3,3.7,1.4,1.6,0.7,0,0,2.7,0,0,2.7,2.7,0,0,0,2.7,2.7,2.7,50.3,50.3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,70,0
"Uganda","UG2016DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,205,2,1,0,2016,"DHS",2016,11,8,3,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,205,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,205,0
"Uganda","UG2016DHS",6.2,"Contraceptive method","Pill",10.7,10,27.5,3.5,5.5,3.9,67.3,9.4,822,6,1,0,2016,"DHS",2016,11,8,3,475.9,170.2,51,254.8,0,7.7,7.7,7.7,7.7,268.8,7.7,7.7,0,0,7.7,7.7,7.7,7.7,268.8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,822,0
"Uganda","UG2016DHS",0.2,"Contraceptive method","IUD",7.6,0,13.8,0.7,3.3,2.4,27.9,5.2,328,3,1,0,2016,"DHS",2016,11,8,3,74.5,24.9,0.7,48.9,0,1.7,236.5,1.7,1.7,1.7,1.7,1.7,0,0,1.7,1.7,1.7,1.7,236.5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,328,0
"Uganda","UG2016DHS",1.5,"Contraceptive method","Injectables",10.5,4.8,26,1.6,2.1,5.2,51.8,3.8,5317,5,1,0,2016,"DHS",2016,11,8,3,2552.2,813.5,79.8,1658.9,0,20.2,20.2,20.2,2562.8,20.2,20.2,20.2,0,0,20.2,20.2,20.2,20.2,2562.8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5317,0
"Uganda","UG2016DHS",1,"Contraceptive method","Implants",2.2,1.6,13.6,0.4,0.1,1.6,20.5,3,1370,4,1,0,2016,"DHS",2016,11,8,3,239.8,52.1,13.7,174,0,4.1,4.1,1089.2,4.1,4.1,4.1,4.1,0,0,4.1,4.1,4.1,4.1,1089.2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1370,0
"Uganda","UG2016DHS",2.7,"Contraceptive method","Condom",10.1,12.6,2.2,3.4,5.3,9.7,45.9,4.7,913,7,1,0,2016,"DHS",2016,11,8,3,376.2,207.3,24.7,144.3,0,4.3,4.3,4.3,4.3,4.3,493.9,4.3,0,0,4.3,4.3,4.3,4.3,493.9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,913,0
"Uganda","UG2016DHS",4.7,"Contraceptive method","Lactational amenorrhea",3.8,2.2,0.9,16.9,0.9,5.9,35.4,15.5,311,9,1,0,2016,"DHS",2016,11,8,3,61.9,18.7,14.6,28.6,0,4.8,4.8,4.8,4.8,4.8,4.8,200.9,0,0,4.8,4.8,4.8,4.8,200.9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,311,0
"Uganda","UG2016DHS",7.3,"Contraceptive method","Other modern methods",4.8,22.7,0,0,18.1,0,52.9,6.1,151,11,1,0,2016,"DHS",2016,11,8,3,70.7,41.5,11,18.1,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,71.1,0.9,0.9,0.9,71.1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,151,0
"Uganda","UG2016DHS",15.2,"Contraceptive method","Periodic abstinence",12,5,0,2.6,1,3.3,39,2.7,328,12,0,1,2016,"DHS",2016,11,8,3,119.1,55.8,49.9,13.4,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0.9,200.1,0.9,0.9,200.1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,328,0
"Uganda","UG2016DHS",15.2,"Contraceptive method","Withdrawal",8.3,3.6,0.2,7.6,1,4.4,40.4,8.5,655,13,0,1,2016,"DHS",2016,11,8,3,208.9,77.9,99.6,31.4,0,5.6,5.6,5.6,5.6,5.6,5.6,5.6,0,0,5.6,5.6,390.4,5.6,390.4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,655,0
"Uganda","UG2016DHS",19.4,"Contraceptive method","Other traditional methods",3.6,0,7.7,7.8,0,5.3,43.8,9.2,76,14,0,1,2016,"DHS",2016,11,8,3,26.3,2.7,14.7,8.8,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0.7,0.7,0.7,42.7,42.7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,76,0
"Vietnam","VN2002DHS",6,"Contraceptive method","Pill",6.9,2.6,13.8,2.6,2.3,2,36.1,17,511,6,1,0,2002,"DHS",2002,5,3,2,97.6,48.5,30.7,18.4,0,0,21.7,0,0,326.5,21.7,0,0,0,0,21.7,21.7,0,326.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,511,0
"Vietnam","VN2002DHS",2,"Contraceptive method","IUD",1.2,0.4,8.2,0,0.3,0.4,12.5,6.1,1340,3,1,0,2002,"DHS",2002,5,3,2,85.8,21.4,26.8,37.5,0,0,1172.5,0,0,20.4,20.4,0,0,0,0,20.4,20.4,0,1172.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1340,0
"Vietnam","VN2002DHS",8.3,"Contraceptive method","Condom",9.7,2,3.4,4.5,7.1,3,37.8,16.2,424,7,1,0,2002,"DHS",2002,5,3,2,91.6,49.6,35.2,6.8,0,0,17.2,0,0,17.2,263.7,0,0,0,0,17.2,17.2,0,263.7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,424,0
"Vietnam","VN2002DHS",15.1,"Contraceptive method","Periodic abstinence",6,0,0.3,9.9,0.4,0.7,32.4,11,447,12,0,1,2002,"DHS",2002,5,3,2,95.7,26.8,67.5,1.3,0,0,12.3,0,0,12.3,12.3,0,0,0,0,302.2,12.3,0,302.2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,447,0
"Vietnam","VN2002DHS",13.6,"Contraceptive method","Withdrawal",4.1,1.1,0,9.4,0.9,0.8,29.9,10.6,895,13,0,1,2002,"DHS",2002,5,3,2,172.7,46.5,121.7,4.5,0,0,23.7,0,0,23.7,23.7,0,0,0,0,23.7,627.4,0,627.4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,895,0
"Yemen","YE2013DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,163,2,1,0,2013,"DHS",2013,10,8,2,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,163,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,163,0
"Yemen","YE2013DHS",5.1,"Contraceptive method","Pill",6.5,10.6,16.9,2,2.5,4.1,47.6,8.7,4887,6,1,0,2013,"DHS",2013,10,8,2,1901,835.7,249.2,816.1,0,47.2,47.2,47.2,47.2,2560.8,47.2,47.2,0,0,47.2,47.2,47.2,0,2560.8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4887,0
"Yemen","YE2013DHS",1.3,"Contraceptive method","IUD",2,1.6,10.8,0.7,1.1,1,18.5,8.1,1209,3,1,0,2013,"DHS",2013,10,8,2,125.7,43.5,15.7,66.5,0,10.9,985.3,10.9,10.9,10.9,10.9,10.9,0,0,10.9,10.9,10.9,0,985.3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1209,0
"Yemen","YE2013DHS",1.5,"Contraceptive method","Injectables",3.8,6.2,24.3,1.5,4.7,6.3,48.5,13.9,1424,5,1,0,2013,"DHS",2013,10,8,2,492.7,142.4,21.4,328.9,0,22,22,22,733.4,22,22,22,0,0,22,22,22,0,733.4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1424,0
"Yemen","YE2013DHS",1.4,"Contraceptive method","Implants",2.3,1,15.1,0,6.4,0.2,26.5,9.4,179,4,1,0,2013,"DHS",2013,10,8,2,30.6,5.9,2.5,22.2,0,1.9,1.9,131.6,1.9,1.9,1.9,1.9,0,0,1.9,1.9,1.9,0,131.6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,179,0
"Yemen","YE2013DHS",7.9,"Contraceptive method","Condom",6.8,5.1,6.5,5.4,5.3,11.1,48.2,20.3,156,7,1,0,2013,"DHS",2013,10,8,2,43.5,18.6,12.3,12.6,0,3.5,3.5,3.5,3.5,3.5,80.8,3.5,0,0,3.5,3.5,3.5,0,80.8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,156,0
"Yemen","YE2013DHS",13.5,"Contraceptive method","Lactational amenorrhea",3.6,1.3,1.4,17.9,2.7,7.6,48,21.8,2921,9,1,0,2013,"DHS",2013,10,8,2,765.3,143.1,394.3,227.8,0,70.8,70.8,70.8,70.8,70.8,70.8,1518.9,0,0,70.8,70.8,70.8,0,1518.9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2921,0
"Yemen","YE2013DHS",17.5,"Contraceptive method","Other modern methods",4.9,17.3,6.4,9.9,1.3,2.7,60.1,19,39,11,1,0,2013,"DHS",2013,10,8,2,16,8.7,6.8,0.5,0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0,15.6,0.8,0.8,0,15.6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,39,0
"Yemen","YE2013DHS",15.5,"Contraceptive method","Periodic abstinence",5.6,1.7,0,4.8,2,3.1,32.7,7.9,456,12,0,1,2013,"DHS",2013,10,8,2,113.1,33.3,70.7,9.1,0,4,4,4,4,4,4,4,0,0,4,306.9,4,0,306.9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,456,0
"Yemen","YE2013DHS",12.3,"Contraceptive method","Withdrawal",5,4.5,0.3,7.1,1,7.5,37.6,12.1,716,13,0,1,2013,"DHS",2013,10,8,2,182.6,68,88.1,26.5,0,9.6,9.6,9.6,9.6,9.6,9.6,9.6,0,0,9.6,9.6,446.8,0,446.8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,716,0
"South Africa","ZA2016DHS",4,"Contraceptive method","Pill",3.8,2.6,11.1,3.3,3.2,5.1,33.2,3.8,507,6,1,0,2016,"DHS",2016,5,5,0,149.1,32.4,20.3,96.3,0,0,0,4.8,4.8,338.7,4.8,0,0,0,4.8,0,0,0,338.7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,507,0
"South Africa","ZA2016DHS",2.5,"Contraceptive method","Injectables",3.9,2.6,12.2,1.6,3.2,3.8,29.7,4.1,2158,5,1,0,2016,"DHS",2016,5,5,0,552.4,140.3,54,358.2,0,0,0,22.1,1517.1,22.1,22.1,0,0,0,22.1,0,0,0,1517.1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2158,0
"South Africa","ZA2016DHS",0,"Contraceptive method","Implants",0.5,0,10.9,0.4,0.6,0,12.5,1.5,341,4,1,0,2016,"DHS",2016,5,5,0,37.5,1.7,0,35.8,0,0,0,298.4,1.3,1.3,1.3,0,0,0,1.3,0,0,0,298.4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,341,0
"South Africa","ZA2016DHS",4.4,"Contraceptive method","Condom",6.9,3.3,2,5.6,2.6,7.7,32.5,5.8,1178,7,1,0,2016,"DHS",2016,5,5,0,314.5,120.2,51.8,142.5,0,0,0,17.1,17.1,17.1,795.1,0,0,0,17.1,0,0,0,795.1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1178,0
"South Africa","ZA2016DHS",0,"Contraceptive method","Other modern methods",0,0,0,32,0,0,32,32,313,11,1,0,2016,"DHS",2016,5,5,0,0,0,0,0,0,0,0,25,25,25,25,0,0,0,212.8,0,0,0,212.8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,313,0
"Zambia","ZM2013DHS",3.9,"Contraceptive method","Pill",7.5,1.2,10.2,2.8,2.6,4.3,32.6,7.3,2865,6,1,0,2013,"DHS",2013,9,7,2,724.8,249.3,111.7,363.9,0,0,26.1,26.1,26.1,1931,26.1,26.1,0,0,26.1,0,26.1,26.1,1931,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2865,0
"Zambia","ZM2013DHS",3.4,"Contraceptive method","IUD",0,0,6.5,1.2,0,0.7,11.8,4.8,175,3,1,0,2013,"DHS",2013,9,7,2,12.3,0,6,6.3,0,0,154.3,1.1,1.1,1.1,1.1,1.1,0,0,1.1,0,1.1,1.1,154.3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,175,0
"Zambia","ZM2013DHS",1.8,"Contraceptive method","Injectables",5.9,1.4,10.9,0.8,2,4,26.7,4.1,3666,5,1,0,2013,"DHS",2013,9,7,2,828.5,267.6,66,494.9,0,0,18.8,18.8,2687.2,18.8,18.8,18.8,0,0,18.8,0,18.8,18.8,2687.2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3666,0
"Zambia","ZM2013DHS",0.1,"Contraceptive method","Implants",0.4,0,3.3,0,0,0.5,4.2,1,760,4,1,0,2013,"DHS",2013,9,7,2,24.3,3,0.8,20.5,0,0,1,728.1,1,1,1,1,0,0,1,0,1,1,728.1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,760,0
"Zambia","ZM2013DHS",1.4,"Contraceptive method","Condom",4.8,2.6,0.2,8.8,1.6,10.4,29.8,12.6,896,7,1,0,2013,"DHS",2013,9,7,2,154.1,66.3,12.5,75.3,0,0,14.1,14.1,14.1,14.1,629,14.1,0,0,14.1,0,14.1,14.1,629,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,896,0
